Walmart.com Order #,Walmart.com Order Line #,Walmart.com PO #,Walmart.com P.O. Line #,Partner Order #,Transaction Type,Transaction Date Time,Shipped Qty,Partner Item ID,Partner GTIN,Partner Item name,Product tax code,Shipping tax code,Gift wrap tax code,Ship to state,Ship to county,County Code,Ship to city,Zip code,shipping_method,Total tender to / from customer,Payable to Partner from Sale,Commission from Sale,Commission Rate,Gross Sales Revenue,Refunded Retail Sales,Sales refund for Escalation,Gross Shipping Revenue,Gross Shipping Refunded,Shipping refund for Escalation,Net Shipping Revenue,Gross Fee Revenue,Gross Fee Refunded,Fee refund for Escalation,Net Fee Revenue,Gift Wrap Quantity,Gross Gift-Wrap Revenue,Gross Gift-Wrap Refunded,Gift wrap refund for Escalation,Net Gift Wrap Revenue,Tax on Sales Revenue,Tax on Shipping Revenue,Tax on Gift-Wrap Revenue,Tax on Fee Revenue,Effective tax rate,Tax on Refunded Sales,Tax on Shipping Refund,Tax on Gift-Wrap Refund,Tax on Fee Refund,Tax on Sales refund for Escalation,Tax on Shipping Refund for Escalation,Tax on Gift-Wrap Refund for escalation,Tax on Fee Refund for escalation,Total NET Tax Collected,Tax Withheld,Adjustment Description,Adjustment Code,Original Item price,Original Commission Amount,Spec Category,Contract Category,Product Type,Flex Commission Rule,Return Reason Code,Return Reason Description,Fee Withheld Flag,Fulfillment Type,Fulfillment Details,Commission Incentive Program,Commission Saving,Customer Promo Type,Total Walmart Funded Savings,Total Walmart Funded Savings Program,Item Condition
200012206286459,3,108920713263876,1,,SALE,07/24/2024,1,JGWLMA026GB,06973813987001,Tolead Wood Double Tilt Out Trash Cabinet Recycling Cabinet with Hideaway Drawer Gray,2038710,,,WV,,,Beckley,25801,Marketplace standard,171.19,144.49,25.50,15.00,159.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,11.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.20,Y,,,169.99,-25.50,Home Decor  Kitchen  & Other,Furniture & Decor,Pantry Cabinets,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,-10.00,WM_DISC,
200012203833284,1,108919670994349,1,,SALE,07/14/2024,1,NFP012GR,06973813987711,Tolead 6pcs Adjustable Orthopedic Bed Wedge Pillow Set Sleeping Sitting Pillow Gray,2039972,,,TX,,,Montgomery,77316,Marketplace value,108.24,84.99,15.00,15.00,99.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.25,Y,,,,-15.00,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012203641161,1,108920715210299,1,,SALE,07/24/2024,1,WL-BBC001GR,06973813988329,Betterhood Play Couch Sofa for Kids Imaginative Play Set Medium Gray Suede Covers Sponge Filled,2038710,,,KY,,,Erlanger,41018,Marketplace standard,129.99,110.49,19.50,15.00,129.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,,,,-19.50,Furniture,Furniture & Decor,Sofas & Couches,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012200450782,1,108920390730828,1,,SALE,07/20/2024,1,JGWLMD022SL,06973813987612,Tolead 9.2 Diameter Hexagonal Chicken Coop with Galvanized Steel Frame & Water-Resistant Oxford Tarp,2038710,,,GA,,,Savannah,31404,Marketplace value,160.49,127.49,22.50,15.00,149.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,Y,,,,-22.50,Animal Accessories,Pet Supplies,Chicken Coops,BSE-53-12.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012199531967,1,108919979917625,1,,SALE,07/16/2024,1,PTB002WH,06973813984260,Tolead Wooden Hidden Cat Litter Box Enclosure with Drawer and Shelf White,2038710,,,AL,,,Birmingham,35243,Marketplace value,80.99,67.99,12.00,15.00,74.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,Y,,,79.99,-12.00,Furniture,Pet Supplies,Cat Litter Boxes,BSE-53-12.0,,,N,Seller Fulfilled,Delivery,,0.00,,-5.00,WM_DISC,
200012197126537,11,108920496624989,1,,SALE,07/21/2024,1,NFN019NL,06973813985595,Tolead Rattan Nightstand with Charging Station Boho Side Table with Handmade Rattan Decorated Door Bedroom Living Room Natural,2038710,,,TX,,,Seabrook,77586,Marketplace value,73.06,57.37,10.12,15.00,67.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.57,Y,,,,-10.12,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012195268985,1,108920079698925,1,,SALE,07/16/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,NY,,,Smithtown,11787,Marketplace standard,97.75,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.76,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012195268985,1,108920079698925,2,,SALE,07/16/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,NY,,,Smithtown,11787,Marketplace standard,97.75,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.76,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012195268985,1,108920079698925,3,,SALE,07/17/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,NY,,,Smithtown,11787,Marketplace standard,97.75,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.76,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012195189899,2,108917913674026,1,,REFUNDED,07/26/2024,1,TLH010NL,06973813987445,Tolead 48 Heavy-Duty Adjustable Workbench with Power Outlets Rubber Wood Shop Table Workstation,2038710,,,,,,Stamford,06902,,-167.49,-133.87,-23.62,0.00,0.00,-157.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,Y,Return Refund,5010,,,Tools & Hardware Other,Tools & Home Improvement,,,1000,No Longer Wanted,N,Seller Fulfilled,,,,,,,
200012194761835,1,108920290108304,1,,SALE,07/21/2024,1,JGWLMB035BK,06976391068094,Tolead Outdoor Rolling Wicker Bar Cart Patio Rattan Wicker Table with Cabinet Storage Glass Countertop and Spice Rack for Pool Party Backyard,2038710,,,TX,,,Katy,77450,Marketplace value,173.19,135.99,24.00,15.00,159.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,13.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,Y,,,,-24.00,Garden & Patio,Home & Garden,Kitchen Serving Carts,BSE-83-3.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012192053522,2,108920080966307,1,,SALE,07/16/2024,1,NFP012GR,06973813987711,Tolead 6pcs Adjustable Orthopedic Bed Wedge Pillow Set Sleeping Sitting Pillow Gray,2039972,,,OK,,,Poteau,74953,Marketplace value,106.49,84.99,15.00,15.00,99.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,Y,,,,-15.00,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,Y,Seller Fulfilled,Delivery,,0.00,,,,New
200012191084438,1,108920610168204,1,,SALE,07/22/2024,1,NFP016WH,06973813983690,Tolead 7.5 Inch Bed Inclined Mattress Topper with Washable Cover King,3001205,,,NY,,,New York,10065,Marketplace standard,124.11,101.14,17.85,15.00,113.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.12,Y,,,118.99,-17.85,Bedding,Home & Garden,Mattress Toppers,BSE-66-7.0,,,N,Seller Fulfilled,Delivery,,0.00,,-5.00,WM_DISC,New
200012190478447,1,108920596730006,1,,SALE,07/21/2024,1,NFN018NL,06973813988398,Tolead 2 Piece Rattan Nightstand Set with Drawer & Open Shelf Natural,2038710,,,MD,,,Halethorpe,21227,Marketplace standard,116.59,93.49,16.50,15.00,109.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.60,Y,,,,-16.50,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012189553449,1,108920288178263,1,,SALE,07/18/2024,1,NFP012GR,06973813987711,Tolead 6pcs Adjustable Orthopedic Bed Wedge Pillow Set Sleeping Sitting Pillow Gray,2039972,,,OR,,,Blachly,97412,Marketplace standard,99.99,84.99,15.00,15.00,99.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N,,,,-15.00,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012188068154,1,108919670459255,1,,SALE,07/14/2024,1,JGWLMD020SL,06973813987629,Tolead 15.8 Diameter Hexagonal Chicken Coop with Galvanized Steel Frame & Water-Resistant Oxford Tarp,2038710,,,VA,,,Sperryville,22740,Marketplace standard,263.24,220.99,39.00,15.00,249.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.25,Y,,,259.99,-39.00,Animal Accessories,Pet Supplies,Chicken Coops,BSE-53-12.0,,,N,Seller Fulfilled,Delivery,,0.00,,-10.00,WM_DISC,New
200012186154735,1,108921022367566,1,,SALE,07/26/2024,1,NFN014BK,06973813985502,Tolead Wood Single Tilt Out Trash Cabinet with Hideaway Drawer Coffee Microwave KitchenBlack,2038710,,,LA,,,Deridder,70634,Marketplace value,107.35,93.49,16.50,15.00,98.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,8.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.36,Y,,,109.99,-16.50,Home Decor  Kitchen  & Other,Furniture & Decor,Cabinets,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,-11.00,WM_DISC,
200012184484209,1,108919979936761,1,,SALE,07/16/2024,1,NFN026NL,06973813988411,Tolead 2Pcs Rattan Nightstand with Charging Station Boho Side Table with Handmade Rattan Decorated Door Bedroom Living Room Natural,2038710,,,FL,,,Miami,33142,Marketplace value,139.09,110.49,19.50,15.00,129.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,9.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.10,Y,,,,-19.50,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012183839127,2,108920699625412,1,,SALE,07/22/2024,1,NFK006WH,06976391060593,Tolead 2 Piece 29 Swivel Bar Stools with X-Back Upholstered 360 Degree Swivel Dining Chair with PVC Cushioned Seat White,2038710,,,SC,,,Manning,29102,Marketplace value,165.23,130.04,22.95,15.00,152.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,12.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.24,Y,,,,-22.95,Furniture,Furniture & Decor,Bar Stools,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012183405122,1,108920287686395,1,,SALE,07/18/2024,1,TLH010NL,06973813987445,Tolead 48 Heavy-Duty Adjustable Workbench with Power Outlets Rubber Wood Shop Table Workstation,2038710,,,TX,,,Garland,75041,Marketplace value,170.48,133.87,23.62,15.00,157.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,12.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,Y,,,,-23.62,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012183405122,1,108920287686395,2,,SALE,07/18/2024,1,TLH010NL,06973813987445,Tolead 48 Heavy-Duty Adjustable Workbench with Power Outlets Rubber Wood Shop Table Workstation,2038710,,,TX,,,Garland,75041,Marketplace value,170.48,133.87,23.62,15.00,157.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,12.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,Y,,,,-23.62,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012183405122,1,108920287686395,3,,SALE,07/18/2024,1,TLH010NL,06973813987445,Tolead 48 Heavy-Duty Adjustable Workbench with Power Outlets Rubber Wood Shop Table Workstation,2038710,,,TX,,,Garland,75041,Marketplace value,170.48,133.87,23.62,15.00,157.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,12.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,Y,,,,-23.62,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012183405122,1,108920287686395,4,,SALE,07/18/2024,1,TLH010NL,06973813987445,Tolead 48 Heavy-Duty Adjustable Workbench with Power Outlets Rubber Wood Shop Table Workstation,2038710,,,TX,,,Garland,75041,Marketplace value,170.48,133.87,23.62,15.00,157.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,12.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,Y,,,,-23.62,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012181599913,1,108920713124457,1,,SALE,07/23/2024,1,NFN017NL,06973813988381,Tolead 2Pcs Rattan Nightstand Set Boho Side Table with Handmade Rattan Decorated Drawer Natural,2038710,,,GA,,,Atlanta,30308,Marketplace value,130.67,101.99,18.00,15.00,119.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.68,Y,,,,-18.00,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012180823033,1,108919874137769,1,,SALE,07/14/2024,1,NFN004BK,08711777054845,Tolead Black Wood Nightstand with Charging Station 2 Storage Drawer & Open Shelf Bedroom Office Adult,2038710,,,IL,,,Monee,60449,Marketplace value,49.67,39.09,6.90,15.00,45.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,3.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.68,Y,,,,-6.90,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012180823033,1,108919874137769,2,,SALE,07/14/2024,1,NFN004BK,08711777054845,Tolead Black Wood Nightstand with Charging Station 2 Storage Drawer & Open Shelf Bedroom Office Adult,2038710,,,IL,,,Monee,60449,Marketplace value,49.67,39.09,6.90,15.00,45.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,3.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.68,Y,,,,-6.90,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012180192675,1,108920184118586,1,,SALE,07/17/2024,1,NFN018NL,06973813988398,Tolead 2 Piece Rattan Nightstand Set with Drawer & Open Shelf Natural,2038710,,,IL,,,Machesney Park,61115,Marketplace value,119.61,93.49,16.50,15.00,109.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,9.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.62,Y,,,,-16.50,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012178502165,2,108920816223886,1,,SALE,07/25/2024,1,NFP003GR-WL,06973813983768,Tolead 5pcs Orthopedic Washable Bed Wedge Pillow Set Adjustable Acid Reflux Reading Recovery Health Surgery,2039972,,,PA,,,Huntingdon Valley,19006,Marketplace standard,85.85,76.49,13.50,15.00,80.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.86,Y,,,89.99,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Walmart-fulfilled(WFS),Delivery,,0.00,,-9.00,WM_DISC,
200012178502165,2,108920816223886,1,,ADJMNT,07/25/2024,1,NFP003GR-WL,06973813983768,Tolead 5pcs Orthopedic Washable Bed Wedge Pillow Set Adjustable Acid Reflux Reading Recovery Health Surgery,2039972,,,PA,,,Huntingdon Valley,19006,Marketplace standard,0.00,-14.55,14.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,WFS Fulfillment fee,5041,89.99,,Bedding,Home & Garden,,,,,N,Walmart-fulfilled(WFS),,,,,,,
200012174900322,1,108920391296843,1,,SALE,07/21/2024,1,PTB020SL,06973813989791,Tolead Large Metal Chicken Coop Upgrade Tri-Supporting Wire Mesh Chicken Run Outdoor,2038710,,,AZ,,,Phoenix,85086,Marketplace standard,212.59,169.99,30.00,15.00,199.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,12.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.60,Y,,,,-30.00,Animal Accessories,Pet Supplies,Chicken Coops,BSE-53-12.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012173542618,1,108919875735308,1,,SALE,07/15/2024,1,TLH013NL,06976391060364,Tolead 60 Heavy-Duty Adjustable Workbench with Power Outlets Rubber Wood Shop Table Metal Wheels Workstation,2038710,,,IA,,,Urbandale,50323,Marketplace value,221.47,175.93,31.05,15.00,206.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,14.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.49,Y,,,,-31.05,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012173426608,6,108920389215062,1,,SALE,07/20/2024,1,NFN051NL,06976391060470,Tolead Rattan Low Profile TV Stands with Sliding Doors up to 65 TV Natural,2038710,,,FL,,,Largo,33773,Marketplace value,115.55,91.79,16.20,15.00,107.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.56,Y,,,,-16.20,Furniture,Furniture & Decor,Television Stands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012169156494,1,108919979523297,1,,SALE,07/16/2024,1,TLH013NL,06976391060364,Tolead 60 Heavy-Duty Adjustable Workbench with Power Outlets Rubber Wood Shop Table Metal Wheels Workstation,2038710,,,WA,,,Bainbridge Island,98110,Marketplace value,203.10,175.93,31.05,15.00,185.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,17.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.11,Y,,,206.98,-31.05,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,-20.99,WM_DISC,
200012163295278,1,108919669619403,1,,ADJMNT,07/13/2024,1,NFP003GR-WL,06973813983768,Tolead 5pcs Orthopedic Washable Bed Wedge Pillow Set Adjustable Acid Reflux Reading Recovery Health Surgery,2039972,,,KY,,,Mc Dowell,41647,Marketplace standard,0.00,-14.55,14.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,WFS Fulfillment fee,5041,89.99,,Bedding,Home & Garden,,,,,N,Walmart-fulfilled(WFS),,,,,,,
200012163295278,1,108919669619403,1,,SALE,07/13/2024,1,NFP003GR-WL,06973813983768,Tolead 5pcs Orthopedic Washable Bed Wedge Pillow Set Adjustable Acid Reflux Reading Recovery Health Surgery,2039972,,,KY,,,Mc Dowell,41647,Marketplace standard,91.15,76.49,13.50,15.00,85.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.16,Y,,,89.99,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Walmart-fulfilled(WFS),Delivery,,0.00,,-4.00,WM_DISC,
200012162760030,1,108920081813772,1,,SALE,07/17/2024,1,JGWLMA040GR,06976391064324,Tolead 4-in-1 Rotating Baby and Toddler High Chair Polypropylene Gray,2038710,,,TX,,,Wharton,77488,Marketplace value,119.06,93.49,16.50,15.00,109.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,9.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.07,Y,,,,-16.50,Baby Furniture,Baby,Baby Feeding Chairs,BSE-48-11.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012162690353,2,108920713931210,1,,ADJMNT,07/24/2024,1,NFN014BU,06973813987063,Tolead Kitchen Single Trash Cabinet Tilt Out Free Standing Storage Can with Hideaway Drawer and Countertop Wood Blue,2038710,,,MD,,,Centreville,21617,Marketplace expedited,0.00,-16.95,16.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,WFS Fulfillment fee,5041,,,Home Decor  Kitchen  & Other,Home & Garden,,,,,N,Walmart-fulfilled(WFS),,,,,,,New
200012162690353,2,108920713931210,1,,SALE,07/24/2024,1,NFN014BU,06973813987063,Tolead Kitchen Single Trash Cabinet Tilt Out Free Standing Storage Can with Hideaway Drawer and Countertop Wood Blue,2038710,,,MD,,,Centreville,21617,Marketplace expedited,105.99,84.99,15.00,15.00,99.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,Y,,,,-15.00,Home Decor  Kitchen  & Other,Home & Garden,Garbage Cans & Wastebaskets,BSE-66-7.0,,,N,Walmart-fulfilled(WFS),Delivery,,0.00,,,,New
200012161253064,1,108920921974235,1,,SALE,07/26/2024,1,TLH011NL,06973813987414,Tolead 60 Heavy-Duty Adjustable Workbench with Power Outlets Rubber Wood Shop Table Workstation,2038710,,,UT,,,Manti,84642,Marketplace value,233.54,186.13,32.85,15.00,218.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,14.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.56,Y,,,,-32.85,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
